Resource,Derating_factor_1,Derating_factor_2,Derating_factor_4,Derating_factor_5,Derating_factor_10,Derating_factor_3,Derating_factor_8,Derating_factor_7,Derating_factor_9,Derating_factor_6
SRSG_hydrogen_hframe_cc_moderate_0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_2_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_3_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_4_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_8_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_10_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_12_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_13_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_14_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_15_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_16_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_landbasedwind_class3_moderate_17_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_0_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_1_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_2_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_3_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_4_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_5_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_6_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_7_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_8_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_9_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_10_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_11_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_12_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_13_anyQual_0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSG_utilitypv_class1_moderate_14_anyQual_1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TRE_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TRE_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TRE_battery_moderate_0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
TRE_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TRE_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TRE_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_2_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_4_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_6_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_7_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_8_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_10_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_12_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_13_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_14_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_15_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_16_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_17_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_18_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_19_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_20_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_21_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_22_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_23_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_24_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_25_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_26_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_27_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_28_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_29_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_30_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_31_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_32_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_33_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_34_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_35_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_36_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_landbasedwind_class3_moderate_37_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_19_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_34_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_55_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_83_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_119_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_164_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_utilitypv_class1_moderate_219_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_1_3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_1_3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TRE_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TREW_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TREW_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TREW_battery_moderate_0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0
TREW_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TREW_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TREW_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_2_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_3_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_4_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_8_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_10_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_12_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_13_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_14_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_15_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_16_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_landbasedwind_class3_moderate_17_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_1_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
TREW_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
