Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,1511,12512,12480,19240,23783,12564,20109,9957,20237,22520,20099,7328,6695,13524,10745,27406,30938,8974,8421,4570,13426,17783,22015,23994,17956,48026,2282
,,,,,,,,1512,12372,12655,19509,21578,11485,18435,9158,18726,20732,19854,6700,6226,12509,9807,24893,28256,8774,7694,4185,12435,16448,19996,21723,16659,44074,2081
,,,,,,,,1513,11853,12392,19124,17839,15461,17334,9106,15645,21836,26211,8309,7350,10986,10186,27269,27656,10331,7108,4852,11214,18832,18473,20588,13229,36834,1698
,,,,,,,,1514,11343,11712,18073,16808,14479,16627,8609,14750,20610,24948,7802,6894,10313,9671,26070,26473,9780,6831,4634,10586,18425,17814,19581,12741,34499,1582
,,,,,,,,1515,10741,10997,16983,16288,14050,16235,8346,14224,19839,23446,7470,6576,9904,9536,25482,25884,9350,6718,4511,10174,18275,17561,19107,12252,32984,1512
,,,,,,,,1516,10368,10457,16161,16191,13847,16086,8226,13953,19653,22234,7248,6363,9739,9364,25211,25652,9329,6731,4487,10021,18438,17492,18912,11976,32173,1474
,,,,,,,,1517,10114,10161,15712,16507,13801,16079,8203,13881,19659,21797,7116,6242,9640,9426,25245,25605,9493,6797,4514,9920,18813,17732,18974,11889,31907,1465
,,,,,,,,1518,10098,10054,15552,17367,13900,16353,8303,13926,19854,21612,7082,6208,9750,9621,25768,26061,9473,6913,4563,9933,19566,18171,19423,11920,31910,1467
,,,,,,,,1519,10167,10100,15626,18666,14243,16781,8604,14192,20393,21896,7182,6270,9886,9937,26849,26985,9435,7121,4709,10136,20707,18981,20347,12002,32492,1499
,,,,,,,,1520,10325,10161,15721,21019,14274,17593,8938,14692,21343,22367,7283,6356,10312,10433,27599,28287,9580,7475,4908,10493,21721,19737,21289,12344,33897,1577
,,,,,,,,1521,10631,10380,16060,23632,14422,18285,9203,15175,22384,23201,7519,6520,10543,10792,28888,29580,9692,7653,5134,10786,22370,20492,22086,12893,34692,1612
,,,,,,,,1522,10971,10836,16777,25291,15274,18835,9466,15766,23073,24912,7894,6866,10951,11284,30004,30408,9759,7808,5291,11057,22001,20917,22863,13074,36431,1707
,,,,,,,,1523,11053,10651,16475,26222,15992,19035,9759,16353,23655,25573,8429,7303,11187,11319,30683,30707,9795,7917,5406,11334,21720,20907,23088,13282,37888,1773
,,,,,,,,1524,11253,10835,16751,26676,16391,19005,9964,16580,24069,27260,8661,7569,11385,11372,30647,30714,9953,7993,5476,11338,21797,20913,23364,13360,38613,1811
,,,,,,,,1525,11426,11132,17201,26950,16576,18900,10185,16713,24472,27873,8866,7736,11450,11435,30878,30946,10094,7958,5501,11415,21711,20887,23621,13313,38654,1805
,,,,,,,,1526,11429,11477,17736,26937,16692,18898,10187,16877,24753,28575,8927,7823,11550,11470,30818,30897,10131,7986,5537,11446,21572,20974,23863,12931,38811,1817
,,,,,,,,1527,11363,11125,17170,26670,16747,18809,10197,16846,24736,27271,8951,7854,11560,11463,30801,30749,10242,7946,5508,11450,21601,20916,23914,12712,38640,1812
,,,,,,,,1528,11347,11120,17162,26624,16849,18851,10223,16677,24747,27081,8987,7860,11624,11600,31208,31032,10304,7901,5503,11363,22237,21271,24166,12567,38485,1806
,,,,,,,,1529,11251,11044,17033,27751,17393,19284,10662,16816,25377,26554,9092,7932,11871,12274,33244,32430,10433,7997,5593,11414,24112,22359,25097,12442,38531,1809
,,,,,,,,1530,11243,11021,16996,29748,18659,20480,11548,17385,27172,26174,9576,8323,12709,13021,35085,34683,10867,8415,5855,11758,24490,23173,26471,12490,38902,1826
,,,,,,,,1531,11557,11157,17213,29256,19511,21361,11881,18160,28320,26751,10015,8727,13374,13175,35363,35377,11445,9045,6196,12612,24495,23349,27125,12964,41320,1937
,,,,,,,,1532,12449,11937,18418,28283,19689,21457,11789,18729,28359,27992,10017,8751,13401,13035,34860,35038,12192,9189,6248,13214,24026,23293,26987,14302,43929,2061
,,,,,,,,1533,12948,13187,20350,26557,19282,21183,11515,18675,28015,28937,9826,8612,13226,12748,34045,34430,12229,9161,6185,13320,22904,22748,26123,15103,44114,2065
,,,,,,,,1534,12878,13424,20712,23930,18765,20683,11168,18286,27147,28777,9619,8441,13026,12124,32545,33124,12036,8965,6029,13136,21260,21614,24704,15275,43411,2027
,,,,,,,,1535,12702,13258,20452,21055,18050,19758,10521,17478,25868,28166,9261,8176,12567,11182,30189,30980,11654,8641,5777,12666,19495,20242,22850,15116,41805,1947
,,,,,,,,1536,12240,12881,19866,18648,16775,18644,9789,16447,24185,27086,8624,7663,11895,10152,27738,28886,11107,8117,5410,11950,18213,18870,21052,14490,39009,1807
,,,,,,,,1537,11604,12207,18826,17108,14478,17581,9173,15315,22729,25624,7578,6953,11089,9472,25561,27163,10468,7590,5058,11113,17342,17794,19629,13535,35817,1652
,,,,,,,,1538,10846,11205,17280,16187,13520,17072,8808,14392,21347,23521,7090,6503,10737,9100,24657,26416,9811,7211,4746,10490,17087,17287,18806,12599,33662,1533
,,,,,,,,1539,10194,10277,15859,15874,13001,16881,8666,14074,20915,21798,6754,6200,10467,8958,24288,26131,9283,7109,4679,10282,17141,17131,18516,12076,32715,1493
,,,,,,,,1540,9685,9552,14780,16215,12834,16952,8655,13917,20810,20550,6613,6050,10428,8987,24489,26392,9194,7110,4664,10216,17703,17337,18590,11836,32463,1485
,,,,,,,,1541,9553,9368,14503,17726,12867,17330,8855,13990,21111,20123,6587,6006,10543,9327,25262,27311,9451,7243,4742,10297,19172,18189,19312,11943,32842,1509
,,,,,,,,1542,9549,9434,14613,20713,13449,18303,9426,14408,22022,20141,6724,6101,10920,10174,27567,29546,9458,7557,4920,10614,22077,20019,21303,12165,34045,1571
,,,,,,,,1543,9656,9557,14803,22772,16521,20191,10603,15649,24308,20749,7404,6592,11821,11467,32052,33574,9646,8158,5404,11415,23639,22159,23607,12762,37171,1722
,,,,,,,,1544,10032,9914,15357,23774,20705,21824,11741,17276,27178,21987,8246,7388,13297,12204,34458,36035,10151,8971,6019,12702,23475,22716,24943,13906,42578,1996
,,,,,,,,1545,10959,10493,16254,25349,20938,22094,12155,17811,28665,24248,8884,8047,14000,12242,34355,36036,10907,9308,6349,13345,23355,22644,25107,15463,44134,2058
,,,,,,,,1546,11809,11830,18338,26595,20234,21897,12138,17692,28455,27582,8994,8250,13983,12313,33963,35787,11222,9194,6216,13224,23252,22521,25394,15265,43271,2007
,,,,,,,,1547,11934,12096,18738,27670,19628,21894,12217,17636,28339,28203,9115,8378,14016,12267,34089,36062,10904,9140,6110,13084,23198,22487,25678,14568,42770,1970
,,,,,,,,1548,11824,12184,18860,28295,19250,21892,12225,17687,28235,27822,9073,8419,14118,12244,33865,35935,10607,9102,6092,12966,23076,22397,25838,13914,42573,1961
,,,,,,,,1549,11680,12194,18859,28655,18844,21775,12250,17671,28183,27195,9056,8426,14004,12231,33632,35862,10458,8901,6038,12811,23185,22286,25929,13414,42073,1928
,,,,,,,,1550,11620,12322,19052,28621,18361,21615,12241,17533,28225,27642,8956,8388,13991,12202,33370,35745,10418,8752,6004,12608,23044,22135,25826,12920,41606,1905
,,,,,,,,1551,11606,12037,18598,28461,18257,21362,12223,17521,28190,26753,8962,8403,14002,12229,33347,35460,10511,8608,5975,12515,23318,21886,25777,12569,41449,1896
,,,,,,,,1552,11566,11886,18362,28593,18427,21364,12246,17525,28163,26292,9045,8431,13976,12424,34126,35908,10504,8500,5954,12384,24294,22198,26096,12320,41353,1891
,,,,,,,,1553,11503,11774,18185,29989,19495,21833,12543,17729,28789,25764,9282,8559,14132,13181,36661,37322,10631,8566,6058,12430,26197,23525,27312,12104,41477,1900
,,,,,,,,1554,11578,11747,18140,32570,21733,23284,13560,18372,30713,25709,9969,9058,15067,14194,39228,39902,11229,8963,6399,12772,26929,25215,29160,12214,42064,1930
,,,,,,,,1555,12020,11989,18521,31861,22829,24148,13725,19551,32140,26624,10418,9457,15758,13923,38439,39788,11980,9747,6826,13783,26225,25532,29691,12842,44412,2043
,,,,,,,,1556,13061,12712,19647,30009,22776,23648,13330,20248,31231,28799,10293,9368,15382,13400,37001,38744,12920,9727,6738,14374,25022,24889,28641,14402,47003,2158
,,,,,,,,1557,13684,14145,21871,27879,22617,23034,12956,19758,30025,30923,10135,9222,15112,12956,35994,37896,12502,9413,6482,14106,23745,23987,27334,15239,46217,2115
,,,,,,,,1558,13268,13955,21580,24961,17923,22461,12399,19543,29013,30079,9395,8669,14834,12247,33589,36225,11853,9218,6308,14005,21846,22987,25821,14964,45619,2086
,,,,,,,,1559,12784,13304,20573,21795,16272,21392,11620,18855,27185,28628,8893,8246,14186,11200,30722,33846,11519,8861,5957,13598,19892,21453,23779,14524,44146,2012
,,,,,,,,1560,12284,12841,19862,19584,14953,20201,10678,17694,25122,27600,8306,7716,13215,10141,28015,31443,10820,8297,5538,12809,18454,20173,22047,13931,41047,1867
,,,,,,,,1561,11578,12154,18799,18126,13559,19303,9999,16681,23793,26668,7596,7067,12292,9558,25815,29749,10138,7821,5207,12030,17776,19405,20744,12937,37992,1730
,,,,,,,,1562,10912,11079,17137,16841,12578,18705,9562,16082,22731,24656,7014,6526,11649,9169,24695,28781,9579,7524,4998,11621,17508,19212,20102,12375,35973,1634
,,,,,,,,1563,10475,10193,15762,16505,12126,18515,9361,15793,22116,23137,6663,6208,11391,9024,24229,28443,9349,7430,4887,11423,17562,19362,19967,12000,35299,1609
,,,,,,,,1564,10295,9816,15186,16750,11926,18531,9294,15857,21871,22834,6509,6038,11253,9074,24200,28557,9363,7392,4832,11384,18082,19752,20126,11908,35195,1611
,,,,,,,,1565,10185,9584,14832,18278,11895,18870,9412,16108,22066,22485,6450,5962,11306,9407,24930,29476,9394,7483,4862,11456,19551,20851,21121,11994,35744,1645
,,,,,,,,1566,10161,9709,15031,21371,12338,19744,9962,16795,22874,22641,6588,6052,11600,10252,27050,31686,9496,7757,5001,11776,22344,22897,23259,12148,37130,1717
,,,,,,,,1567,10303,9857,15262,23485,15035,21490,11084,18386,24923,23357,7218,6505,12406,11541,31349,35617,9645,8306,5418,12595,23726,25183,25672,12690,40574,1884
,,,,,,,,1568,10750,10236,15850,24818,18520,23034,12178,20371,27725,24711,8121,7340,13906,12176,33466,37899,10111,9143,6010,13863,23500,25843,27101,13844,46363,2176
,,,,,,,,1569,11618,10798,16724,26252,18782,22992,12382,20725,29087,27118,8712,7947,14420,12106,33112,37555,10898,9346,6312,14332,23169,25184,26849,15281,47281,2205
,,,,,,,,1570,12568,12190,18891,27326,18115,22493,12293,19898,28657,30549,8803,8117,14278,11946,32505,37046,11180,9084,6126,13844,22836,24407,26483,14957,45324,2098
,,,,,,,,1571,12701,12526,19399,28216,17648,22222,12312,18955,28260,30908,8935,8235,14247,11865,32197,37171,10963,8827,5948,13361,22578,23912,26087,14314,43641,2003
,,,,,,,,1572,12469,12639,19564,28850,17327,22003,12236,18209,28042,30352,8907,8270,14278,11846,31818,36954,10696,8704,5881,12950,22238,23427,25813,13664,42670,1956
,,,,,,,,1573,12314,12619,19519,29256,17009,21638,12230,17687,27852,29521,8879,8249,14104,11788,31712,36767,10600,8486,5764,12639,22174,22868,25432,13219,41901,1913
,,,,,,,,1574,12250,12719,19669,29359,16639,21405,12239,17397,27712,29541,8771,8186,13974,11857,31571,36570,10570,8338,5634,12393,21944,22570,25237,12678,41540,1896
,,,,,,,,1575,12150,12394,19155,29248,16612,21114,12187,17298,27577,28175,8745,8172,13916,11828,31751,36235,10550,8201,5535,12254,21945,22314,25097,12426,41668,1899
,,,,,,,,1576,12085,12119,18729,28969,16795,21107,12270,17285,27601,27573,8822,8198,13905,12073,32530,36548,10710,8146,5511,12223,22826,22620,25295,12336,41970,1913
,,,,,,,,1577,11995,11936,18441,29514,17670,21601,12667,17566,28250,26802,9058,8331,14206,12768,34805,37885,10894,8207,5635,12330,25240,23955,26477,12282,42427,1938
,,,,,,,,1578,12155,11837,18286,31707,19756,22985,13764,18180,30173,26683,9745,8840,15013,14209,38580,41055,11402,8595,5960,12669,27074,25928,28666,12547,43010,1969
,,,,,,,,1579,12606,12102,18702,31031,20938,23965,13945,19253,31822,27601,10262,9316,15600,14248,38388,41489,12177,9393,6443,13579,26965,26320,29914,13174,44819,2057
,,,,,,,,1580,13660,12853,19872,29391,20787,23486,13551,19815,30948,29801,10126,9226,15139,13896,37169,40569,13140,9405,6401,13972,26423,25970,29530,14694,46824,2148
,,,,,,,,1581,14315,14587,22564,27124,20697,23038,13199,19481,29744,31876,9955,9071,14852,13635,36463,40001,12689,9120,6173,13668,25636,25456,28898,15177,45858,2095
,,,,,,,,1582,13872,14398,22269,24629,16853,22515,12602,19157,28727,30896,9305,8586,14577,13084,34410,38484,11999,8934,5993,13465,24376,24527,27731,14762,44916,2049
,,,,,,,,1583,13403,13834,21397,21667,15392,21538,11815,18410,26885,29506,8844,8201,13964,12237,31706,36117,11786,8601,5676,13026,22807,23119,26207,14278,43178,1964
,,,,,,,,1584,12963,13516,20913,19395,14139,20308,10881,17275,24891,28616,8269,7694,13090,11433,29025,33667,11283,8069,5324,12298,21749,21981,24737,13610,40117,1820
,,,,,,,,1585,12279,12870,19913,18254,12885,19283,10170,16177,23302,27735,7604,7065,12190,10751,27347,31781,10480,7601,4957,11500,21539,21347,23720,12717,36621,1660
,,,,,,,,1586,11577,11896,18411,17530,11933,18849,9767,15510,22344,25848,7024,6526,11666,10564,26523,30901,10001,7389,4729,11039,21621,21084,23353,12086,34075,1545
,,,,,,,,1587,11088,11052,17105,17446,11457,18664,9542,15297,21742,24274,6702,6229,11393,10583,26246,30495,9770,7284,4620,10794,21932,21185,23457,11662,32873,1488
,,,,,,,,1588,10836,10541,16316,17871,11334,18640,9455,15245,21507,23282,6575,6081,11271,10734,26464,30594,9783,7255,4597,10724,22755,21623,23858,11473,32394,1467
,,,,,,,,1589,10709,10368,16053,19792,11369,18940,9577,15357,21704,22987,6535,6022,11299,11211,27361,31244,10027,7354,4656,10738,24849,22542,25017,11586,32502,1475
,,,,,,,,1590,10763,10424,16146,23328,11901,19830,10110,15922,22593,23078,6691,6129,11547,12165,29854,33466,10078,7622,4809,10937,28153,24443,27389,11874,33336,1519
,,,,,,,,1591,10945,10573,16378,25762,14599,21546,11244,17202,24757,23674,7331,6599,12423,13448,34406,37139,10180,8200,5264,11616,29613,26328,29821,12391,35877,1644
,,,,,,,,1592,11390,10963,16984,26459,18047,22971,12274,18777,27495,24980,8299,7484,13789,14099,36418,39123,10685,8974,5880,12683,28686,26542,30955,13452,40748,1890
,,,,,,,,1593,12345,11611,17987,26531,18370,23048,12428,18950,28811,27306,8908,8082,14292,13678,35727,38459,11556,9307,6208,13149,26835,25307,29909,14922,42051,1945
,,,,,,,,1594,13226,13049,20235,26488,17797,22500,12309,18434,28376,30454,8956,8200,14187,13084,34596,37552,11900,9206,6070,12974,25107,24026,28267,14860,41765,1924
,,,,,,,,1595,13284,13424,20803,26666,17393,22225,12330,18082,28013,30795,9063,8293,14094,12579,34042,37103,11762,9137,5971,12911,23931,23188,27003,14345,42352,1941
,,,,,,,,1596,13017,13436,20811,26899,17069,22007,12225,17895,27781,30415,9006,8297,14121,12322,33339,36339,11693,9160,5974,12862,22911,22608,26046,13872,43204,1984
,,,,,,,,1597,12794,13217,20459,27332,16819,21581,12155,17758,27559,29468,9018,8302,13868,12067,32934,35841,11723,9047,5955,12806,22479,22205,25363,13497,43684,2004
,,,,,,,,1598,12562,13219,20462,27573,16584,21375,12145,17776,27542,29674,8928,8248,13708,11938,32770,35502,11668,8999,5956,12767,22071,21848,24923,13007,43947,2019
,,,,,,,,1599,12330,12703,19650,27805,16679,21211,12108,17857,27429,28370,8924,8245,13738,11838,32861,35116,11758,8964,5934,12820,22063,21627,24716,12721,44419,2042
,,,,,,,,1600,12198,12329,19069,27917,17019,21182,12124,17972,27473,27742,9003,8270,13763,11943,33716,35263,11763,8931,6009,12818,22612,21939,24914,12583,44734,2061
,,,,,,,,1601,12169,12098,18707,28940,17965,21819,12430,18291,28279,27098,9231,8399,14031,12654,36078,36581,11944,9109,6280,12940,25018,23261,25923,12488,45217,2088
,,,,,,,,1602,12245,12130,18753,31455,20193,23312,13548,18947,30354,27014,9870,8860,14983,14104,39931,39906,12437,9539,6668,13285,26707,25046,28007,12674,45802,2121
,,,,,,,,1603,12672,12378,19141,30848,21624,24092,13764,20027,31951,27802,10575,9502,15569,14156,39511,40267,13142,10111,7081,14146,26320,25271,28984,13348,48136,2234
,,,,,,,,1604,13755,13044,20177,29252,21563,23569,13382,20253,31174,29555,10496,9455,15168,13850,38253,39440,14074,9963,6957,14334,25746,24685,28218,14991,49906,2315
,,,,,,,,1605,14478,14878,23027,27407,21570,22989,13091,19703,29920,31127,10351,9318,14916,13590,37552,39043,13588,9560,6625,13869,25101,24012,27467,15780,48666,2248
,,,,,,,,1606,14045,14681,22716,24976,17530,22394,12582,19250,28979,29924,9650,8807,14636,13098,35516,37625,12856,9290,6368,13578,23642,23077,26324,15595,47672,2197
,,,,,,,,1607,13559,14149,21892,22130,16116,21340,11813,18495,27144,28323,9222,8447,14008,12187,32881,35285,12468,8881,5993,13066,22008,21698,24664,15238,45581,2094
,,,,,,,,1608,13131,13832,21409,19841,14864,20027,10904,17255,25055,27383,8635,7931,13104,11280,30299,32972,11645,8280,5539,12322,20936,20477,22966,14734,42095,1926
,,,,,,,,1609,12486,13253,20510,18455,13885,18943,10207,16082,23607,26383,8065,7352,12174,10645,28681,31203,10912,7800,5172,11523,20528,19741,21908,13842,38296,1749
,,,,,,,,1610,11800,12371,19153,17606,12978,18319,9795,15187,22664,24566,7489,6819,11519,10440,27888,30367,10345,7583,5004,10932,20614,19261,21304,13372,35963,1644
,,,,,,,,1611,11312,11508,17818,17414,12525,17943,9522,14671,22032,22999,7139,6504,11132,10414,27671,29883,10113,7504,4958,10664,20923,19070,21235,12937,34801,1596
,,,,,,,,1612,11011,10899,16877,17771,12379,17921,9468,14380,21785,21799,7018,6367,10941,10546,27882,30042,10178,7503,4950,10617,21773,19231,21478,12830,34224,1577
,,,,,,,,1613,10887,10684,16550,19536,12421,18209,9559,14371,21955,21356,6981,6314,10946,11018,28725,30776,10399,7637,5005,10722,23523,19920,22260,12892,34309,1589
,,,,,,,,1614,10882,10687,16562,22593,12957,19209,10083,14682,22780,21255,7137,6425,11220,11998,31146,32987,10441,7938,5194,11081,26419,21414,24010,13129,35680,1662
,,,,,,,,1615,11020,10775,16700,24600,15994,20881,11076,15702,24726,21685,7828,6938,12002,13359,35473,36705,10531,8522,5591,11905,27905,23048,25976,13731,39071,1830
,,,,,,,,1616,11425,11035,17102,25426,19920,22492,12025,17303,27326,22737,8774,7803,13278,14131,37497,39033,10944,9317,6104,13237,27493,23847,27146,14881,45103,2139
,,,,,,,,1617,12362,11607,17989,26202,20053,23039,12402,17988,28940,24852,9371,8409,13985,14002,36923,38976,11905,9682,6467,14016,26631,23795,27050,16518,47398,2235
,,,,,,,,1618,13226,13012,20183,26737,19307,22980,12419,18205,28751,27935,9373,8496,13962,13647,36278,38525,12183,9757,6427,14125,25561,23821,26968,16222,47200,2215
,,,,,,,,1619,13247,13143,20370,27280,18682,22913,12565,18376,28664,28304,9488,8598,13877,13189,35842,38418,11965,9872,6335,14192,24782,23983,27044,15491,47134,2199
,,,,,,,,1620,12977,12971,20090,27753,18110,23074,12617,18595,28756,28115,9360,8554,14028,13036,35096,38114,11651,10040,6277,14170,24121,24067,26924,14660,47151,2202
,,,,,,,,1621,12707,12728,19699,28111,17544,22906,12640,18550,28707,27652,9374,8564,13976,12912,34435,37824,11415,9973,6223,14042,23917,24069,26761,14024,46085,2137
,,,,,,,,1622,12507,12690,19636,28309,16990,22809,12631,18390,28736,28214,9271,8508,13988,12971,34211,37692,11241,9878,6183,13823,23679,24064,26748,13361,44974,2080
,,,,,,,,1623,12261,12107,18717,28259,16909,22700,12587,18273,28725,27227,9264,8509,14103,13052,34414,37684,11248,9772,6153,13634,23906,24191,26693,12881,44185,2037
,,,,,,,,1624,12098,11769,18191,28213,17228,22881,12588,18293,28774,26834,9337,8525,14152,13292,35450,38121,11204,9706,6158,13472,24814,24792,26965,12543,43498,2002
,,,,,,,,1625,11898,11529,17812,29427,18261,23554,12953,18703,29631,26221,9579,8668,14437,14101,38120,39448,11247,9825,6335,13515,26863,26236,28056,12379,43600,2008
,,,,,,,,1626,11948,11471,17719,31729,20513,25001,13799,19708,31525,25952,10344,9235,15337,15055,41050,41907,11757,10219,6663,13972,27604,27970,29993,12511,44720,2062
,,,,,,,,1627,12317,11689,18063,31066,21874,25966,13797,21388,33345,26434,10884,9731,15907,14832,40264,41761,12410,11058,7161,15139,26787,28462,30955,13177,48522,2246
,,,,,,,,1628,13379,12426,19211,29666,21857,25476,13339,22179,32484,28177,10787,9655,15553,14289,38852,40676,13381,11016,7101,15702,25574,28030,30326,14781,51620,2379
,,,,,,,,1629,14130,14158,21898,27719,21860,24964,12829,21935,31111,29954,10617,9500,15264,13861,37864,39971,12934,10665,6846,15485,24473,27460,29550,15603,51446,2365
,,,,,,,,1630,13709,13964,21596,25209,17636,24401,12243,21819,30189,29015,9818,8914,15034,13269,35469,38778,12324,10432,6662,15409,22879,26762,28412,15398,51521,2368
,,,,,,,,1631,13276,13425,20765,22370,16197,23548,11466,21253,28266,27616,9372,8536,14456,12209,32929,36565,11989,10076,6284,15080,21228,25730,27011,15057,51007,2341
,,,,,,,,1632,12886,13088,20250,19847,14987,22411,10596,20362,26368,26762,8806,8025,13596,11087,30260,34369,11163,9548,5884,14410,20213,24978,25659,14603,48998,2254
,,,,,,,,1633,12291,12441,19246,18384,13360,21895,9978,19550,24987,25987,8022,7360,12754,10317,28127,32978,10521,9114,5553,13721,19925,24767,24757,13764,46898,2170
,,,,,,,,1634,11619,11558,17883,17530,12384,21708,9617,19075,24163,24221,7410,6797,12495,9828,26927,32181,10034,8941,5361,13307,20056,25046,24513,13318,45848,2149
,,,,,,,,1635,11057,10856,16798,17242,11875,21536,9428,18953,23572,22734,7029,6456,12187,9514,26251,31802,9715,8823,5265,13144,20534,25253,24633,12896,45677,2157
